ID,Country_name,Hotel_name,Rating,Site_Name,Review
3460,Finland,Hotel Kamp,5,Google Reviews,This is the crown jewel of the hotels here in Helsinki. Whole hotel oozes of luxury and wealth. Furnishings and decor is out of this world and reminds me the style of the 19th century. Hotel Kamp is truly in league of It's own compared to …
3461,Finland,Hotel Kamp,3,Google Reviews,"Rooms are very nice, breakfast food and room service is good but the staff here are terrible. My older mother was struggling through a doorway with her bag and a bellboy squeezed past her without thinking to help. There's no doorman or …"
3462,Finland,Hotel Kamp,3,Google Reviews,"Tldr. sometimes exceptional, sometimes just ok.

""It's ok"" describes the overall experience quite well. We had high expectations …"
3463,Finland,Hotel Kamp,5,Google Reviews,"One of my favorite places in Helsinki to stop by for few drinks - no reason to leave at all if you got the time! Fantastic service, great staff, happy to tip!"
3464,Finland,Hotel Kamp,5,Google Reviews,"Wonderfull place,friendly service and comfortable rooms"
3465,Finland,Hotel Kamp,5,Google Reviews,"Such a memorable night at Kämp, the reception was so friendly and they upgraded our room to an executive suite for our special day, much to our gratitude and surprise. I am very humbled by the excellent service we recieved, the added extras …"
3466,Finland,Hotel Kamp,5,Google Reviews,"Very convenient location for tourists and also business.
Free SPA and Sauna. Very nice room with reasonable price."
3467,Finland,Hotel Kamp,5,Google Reviews,"Best hotel ever in Helsinki !
After being at the hotel Lila Roberts (a pure joke) we finally could have a 4* service …"
3468,Finland,Hotel Kamp,2,Google Reviews,"I’ve come here quite a few times and always end up disappointed with the service. I always have to ask for the staff to clean or set the table, last time we were waiting for ten minutes and I had to get up, hunt down a waitress and ask …"
3469,Finland,Hotel Kamp,5,Google Reviews,"One and only! There is not another place like Hotel Kämp in Finland. Everything is just perfect but after all the service is THE thing that makes difference. It was 20 years ago and it still is. There is story to tell, but maybe another time."
3470,Finland,Hotel Kamp,2,Google Reviews,"WI-FI the speed of dial-up at best, if not reminiscent of the early ‘90s! We had better service on the bus from the ferry to here!!!
The room is awesome & the staff really friendly. Roomy & palatial. The bathroom …"
3471,Finland,Hotel Kamp,5,Google Reviews,The most fabulous hotel in Finland. Deserves its 5 stars. Great service from start to the end. Thank you very much!
3472,Finland,Hotel Kamp,5,Google Reviews,"Luxurious hotel at the best location in central Helsinki. Great service, nice spa area, spacious room with a great bed. Breakfast is just amazing!"
3473,Finland,Hotel Kamp,5,Google Reviews,"Superrr!
We had a wonderful two days. Location and hotel facilities were perfect but more important one was employees.All of them demonstrated us  utmost Finnish hospitality.Thanks for everything."
3474,Finland,Hotel Kamp,5,Google Reviews,"The hotel has very good hardware facilities and software, with a lot of space👍 …"
3475,Finland,Hotel Haven,5,Google Reviews,"The only disappointing thing about the Hotel Haven, for us, was that we only booked a night there on the way home. As lovers of Helsinki (and former residents), we always enjoy our stays there and the room we enjoyed at the end of October …"
3476,Finland,Hotel Haven,5,Google Reviews,I adore this hotel. Impeccable location next to the harbor and esplanade. Luxurious rooms that are cozy and elegant. The best whiskey bar in town. A relentlessly helpful staff. I have stayed at Haven many times on business travel and it always feels like an indulgent getaway. I can’t wait to return.
3477,Finland,Hotel Haven,1,Google Reviews,"I didn't stay here, I couldn't, the man at the reception treated me and my son well, but it could have been better, he told us there were no rooms and it was 1am. He told us that he only had one suite and it was £480 for the night alone, which seemed very expensive to us. I left my green glasses on the counter, I'll go get them."
3478,Finland,Hotel Haven,4,Google Reviews,Stayed here for a little weekend get-away and enjoyed the Kämp Spa offering as well. Staff is extremely friendly and reception also offers an easy self-signing system. …
3479,Finland,Hotel Haven,3,Google Reviews,"Room's fine, service's ok. I just didn't know why the room kept having flies, 6 of them in total + there're something like half dry blood on the floor under the toilet seat, which I wiped out. I was tired because of attending an event there …"
3480,Finland,Hotel Haven,5,Google Reviews,Very nice hotel in the central Helsinki. Friendly and helpful staff. Big nice room.
3481,Finland,Hotel Haven,5,Google Reviews,"Very nice hotel 🏨 👌 😍
Good service 👍
Excellent work groupe
I recommend it …"
3482,Finland,Hotel Haven,5,Google Reviews,"The Hotel Haven has become our home away from home. The friendliness and professionalism of the staff is 5 star. The location is the best! Whenever we come to Helsinki, which is now more and more often, we stay at the Haven. A true home."
3483,Finland,Hotel Haven,5,Google Reviews,"I absolutely loved staying at Hotel Haven in Helsinki. The room was magnificent and the staff incredibly accommodating, polite and overall super friendly and accessible. I had a wonderful stay and will definitely come back.❤️"
3484,Finland,Hotel Haven,4,Google Reviews,"Really love the atmosphere here! Classic interior. All the staffs were very helpful and friendly. The bar side was very crowded when we wanted to take the welcome drink, so it was a bit hard to talk with the bartenders because they were …"
3485,Finland,Hotel Haven,5,Google Reviews,An elegant hotel designed in these historic waterfront buildings. Great included breakfast.
3486,Finland,Hotel Haven,5,Google Reviews,"Beautiful hotel! My room was very comfortable and luxurious. Plenty of amenities, excellent dining options, and the service was top notch. I will definitely stay here again. Highly recommended!"
3487,Finland,Hotel Haven,5,Google Reviews,A very comfortable hotel rite in city centre. Walkable to the churches and malls and even the sea shore. …
3488,Finland,Hotel Haven,5,Google Reviews,"Great place to stay while in Helsinki! Location is perfect for exploring the harbor and city, and easy walking distance to many restaurants. Very nice breakfast buffet. Room is very comfortable and quiet. The staff was professional and very helpful."
3489,Finland,Hotel Haven,5,Google Reviews,"Very kind staff and helpful
Very good location and nearby attraction
Good equipped , great area and comfortable rooms"
3490,Finland,Hotel Haven,5,Google Reviews,"Good place in the city center , lovely receptionistes, fine breakfast 😋 …"
3491,Finland,Hotel Haven,5,Google Reviews,"A great boutique hotel , spacious room and bathroom with very convenient foyer
Breakfast in nearby old building facing the port , rich and tasty
Hotel service was great . Also used the gym that was small but very nice and practical with great equipment"
3492,Finland,Hotel Haven,5,Google Reviews,Excellent hotel with a cozy room. Fantastic front office team. Amazing breakfast. The entire staff is warm and courteous. We had a memorable stay at this hotel!
3493,Finland,Hotel Haven,4,Google Reviews,Nice hotel near the city center. Clean nice rooms excepting the AC cooling system than never actually stops working in parallel with the heating. Nice breakfast and great friendly staff.
3494,Finland,Hotel Haven,4,Google Reviews,"A clean and quiet room with a comfortable bed. The breakfast includes pretty much everything you need, although many of the items ran out at some point but were available again once requested."
